sinopsis	genero
grupo soldados bajo mando sargento raymond shaw comandante benett marco sufre emboscada guerra corea capturado ejército enemigo meses después shaw recibe medalla honor gobierno unidos entonces marco comienza sufrir terribles pesadillas relacionadas lavado cerebro sometidos cautiverio corea	Suspense
reinado eduardo vii 1901-1910 familia inglesa formada padre banquero madre sufragista dos niños rebeldes pretenden llamar atención padre haciendo vida imposible todas verá alterada llegada mary poppins institutriz especial desciende nubes empleando paraguas paracaídas debut oscar julie andrews clásico cine familiar día batió récords taquilla niñera mágica canciones pegadizas harán delicias pequeños casa	Comedia
harry callahan duro policía criado calle compañeros llaman harry sucio particulares métodos lucha crimen siempre encarga trabajos desagradables san francisco francotirador matado dos personas harry encargado resolver caso	Acción
investigaciones climatólogo jack hall indican calentamiento global podría desencadenar repentino catastrófico cambio climático tierra hall advierte dirigentes políticos necesidad adoptar inmediatamente medidas evitarlo advertencias llegan demasiado tarde serie anómalos fenómenos climáticos empiezan producirse distintas partes globo calentamiento global puesto planeta borde nueva glacial mientras jack advierte casa blanca inminente cambio climático hijo sam amigos encuentran atrapados nueva york ido participar concurso académico institutos	Acción
maría joven 17 años pequeña población norte bogotá blanca trabajan gran plantación rosas preparando flores exportación única distracción maría bailes acude cada fin semana novio juan día sorpresa familia abandona trabajo decide irse bogotá nadie sospecha maría embarazada viaje encuentra conocido habla lucrativo trabajo correo tráfico drogas convence amiga blanca unan banda	Drama
ocho personas despiertan encerradas extraña habitación forma cubo saber cómo llegaron ahí pronto descubren leyes física aplican extraño mundo así descubrir secretos cubo poder sobrevivir	Suspense
precuela cube rains despierta laberinto habitaciones perfectamente cúbicas lleva extraño uniforme gris código barras tatuado mano recuerda nombre pronto encontrará prisioneros laberinto misma situación medida van desplazando cubos irán muriendo trampas irán encontrando rains admirador secreto trata wynn forma parte grupo observadores cuyo trabajo controlar grupo prisioneros atraido intentará hacer alguna cosa ayudarla universo cubo nadie salvo observadores observados prisioneros huyen busca salida saben llevará	Misterio
marcello rubini desencantado periodista romano busca celebridades mueve insatisfacción fiestas nocturnas celebra burguesía época merodea distintos lugares roma siempre rodeado tipo personajes especialmente élite sociedad italiana salidas entera sylvia célebre diva mundo cine llega roma cree ésta gran oportunidad conseguir gran noticia consecuencia perseguirá noches diferentes lugares ciudad	Comedia
nave exploradora predator estrella aparece pueblo colorado aliens bordo escapan matan predators excepto último predator superviviente debe ahora acabar aliens así terrorífico pred-alien engendrado anterior entrega mientras habitantes pueblo siendo inutilmente atrapados medio último enfrentamiento dos criaturas míticas	Fantasía
científico obsesivo naturalista descubren hombre nacido criado salvaje mientras científico intenta educarlo amante lucha preservar instintos simiescos hombre según representan libertad medio lucha poder surge insólito triángulo amoroso	Drama
película mundo cine keaton proyeccionista sueña ser detective milagrosamente encuentra dentro película proyectando allí intentará salvar amada garras villano aclamadas cintas cine mudo llena gags visuales portentoso buster keaton	Acción
andrew wyke prestigioso escritor novelas intriga además pasión juegos ingenio adivinanzas llevado convertir gran mansión especie museo exponen juguetes mecanismos extravagantes tarde invita casa milo tindle amante mujer propietario cadena salones belleza proponerle ingenioso plan ambos podrían salir beneficiados	Misterio
astrofísico americano david sumner hoffman traslada vivir pueblo mujer gran bretaña hombre reservado tímido vive absorto investigaciones procura evitar cualquier disputa embargo violencia ciertos individuos pueblo llega tal extremo sumner situado espada pared reacciona mismas armas agresores defender mujer hogar obra clave filmografía peckinpah perros paja estudio violencia ser humano basado novela the siege of trencher farm gordon williams	Drama
georges típico burgués presenta programa literario televisión lleva vida acomodada mujer hijo adolescente empieza recibir paquetes anónimos contienen cintas vídeo grabadas calle dibujos inquietantes cuyo significado misterio sabe quién envía embargo secuencias aparecen cintas hacen cada vez personales sugiere remitente conoce hace algún tiempo georges amenaza cierne familia puesto evidencias delito alguno policía niega ayudarlo	Misterio
río óder separa sólo dos ciudades dos países sino dos mundos diferentes dos formas vivir grupo personas defectos equivocaciones llenos buenas intenciones luchan encontrar camino confuso mundo tocado vivir harán luz oscuridad	Drama
sam hermano mayor michael típicos jóvenes americanos intereses normales instalarse tranquila ciudad santa carla california cosas misteriosamente empiezan cambiar personalidad michael transforma madre gustaría ver convirtiendo	Terror
enid rebecca dos rebeldes adolescentes amigas hace años saben cómo pasar rato ahora acabado estudios secundaria pese tímidos esfuerzos encontrar trabajo menudo acaban deambulando calles escrutando comportamiento gente rodea atraídas personajes excéntricos suelen mirar anuncios personales periódico local enid llama autor anuncio lamentable hombre solitario cuarenta años coleccionista discos invita cita ciegas ambas acudirán restaurante convenido espiarle saber cómo vida	Comedia
suburbio parís viviendas protección oficial cámara kechiche sigue grupo chicos viven batallas típicas edad trata mirada nueva fresca suburbios franceses protagonizado recientemente unas violentas revueltas puesto jaque sociedad francesa	Romance
april burns katie holmes joven moderna 21 años emancipado nido familiar burgués instalado ruinoso apartamento lower side nueva york compartiéndolo novio color bobby amanece día acción gracias april invitado familia cenar pavo nueva casa paso presentarles bobby april nunca llevado especialmente bien madre joy bobby convence invite festividad thanksgiving si preparar encuentro suficiente presión april descubre horno roto bobby misteriosamente desaparecido joven busca apartamento edificio horno funcione modo april comienza conocer vecinos entonces desconocidos veía rellano filmaffinity	Comedia
ben alcohólico cuya vida yendo traste decide irse vegas ciudad bares nunca cierran beber morir allí conoce sera prostituta aceptan enamoran separan reencuentran maravillosa historia dos personas aprenden aceptarse cómo medio oscuridad puede surgir pequeña llama esperanza vidas	Drama
grupo amigos reune intención liberarse ataduras morales sociedad imprime individuos ello hacen pasar retardados mentales grupo dedica enfrentar sociedad idioteces	Drama
obsesionado búsqueda idea matemática original brillante estudiante john forbes nash llega princeton realizar estudios postgrado muchacho extraño solitario sólo comprende compañero cuarto fin nash esboza revolucionaria teoría consigue plaza profesor mit alicia lardé alumnas deja fascinado mostrarle leyes amor encima matemáticas gracias prodigiosa habilidad descifrar códigos reclutado parcher william departamento defensa ayudar unidos guerra fría unión soviética	Drama
verona beach suceden enfrentamientos dos familias poderosas montesco capuleto cuyo objetivo conseguir dominio ciudad fulgencio capuleto organiza fiesta asiste gracias mediación amigo mercuccio romeo montesco capuleto pretenden joven hija julieta comprometa arrogante dave paris hijo gobernador romeo julieta miran surgirá primer momento chispa amor adaptación moderna clásico shakespeare	Drama
jess bhamra joven origen hindú vive familia inglaterra padres desearían verla terminar estudios casarse debido respetando tradiciones país origen chica sólo sueña balones igual ídolo campeón david beckham jess pasa mayor parte tiempo jugando fútbol joven inglesa jules invita entrar equipo femenino inicio bella amistad gran aventura	Comedia
traidicional sociedad nipona ofrecido gran película experimental toshio matsumoto centra vida transexuales tokio años 60	Drama
francisco josé debe casarse aunque madre pensado helena joven princesa bávara emperador enamora perdidamente elizabeth sissi joven espontánea convencional detesta protocolo corte pesar decisión contará aprobación madre joven enamorado hará espléndida boda sissi primera victoria frente familiar	Comedia
tras boda viena sissi empieza nueva vida emperatriz austria pronto rigidez protocolo convierte verdadero problema sofia suegra nace profundo resentimiento estalla cumpleaños hija sissi sofia apelando antigua tradición corte opone niña criada madre final llegan acuerdo sissi podrá educar hija si compromete cumplir obligaciones cortesanas	Drama
sissi muestra hábil sólo asuntos sino sofía conflictiva suegra aprovecha cualquier ocasión inventar falsos romances sissi conde andrassy objetivo romper matrimonio emperatriz hijo amenazas sofía añadir grave enfermedad pulmonar sissi contrae hungría llevará grecia tras tiempo joven mejora felizmente enfermedad	Romance
zucker periodista límite ley vida punto fracasar herencia parece ser salvación problemas cláusula convertirá pesadilla	Comedia
retrato triste existencia chica maltratada padre humillada gente pueblo	Drama
erin brockovich madre soltera consigue puesto trabajo pequeño despacho abogados personalidad convencional hará comienzos demasiado alentadores cambiará decida investigar extraño caso clientes padecen sospechosa enfermedad	Drama
tres niños carretera islandia tripulación somnolienta bordo ferry emú île france bello rostro islas bijagos cementerio gatos afuera tokio vagabundos namidabashi habitantes isla fogo cabo verde carnaval bissau así inicia relato mujer desconocida lee cartas remitidas operador cámara sandor krasna través registro imágenes viajes interroga memoria función recuerdo contrario olvido sino opuesto conformar sei shônagon particular lista cosas hacen latir corazón	Documental
daniel daréus director orquesta fama mundial llegado alto solo miserable cansado servidumbres fama trabajo tras sufrir infarto daniel decide poner fin carrera musical regresar pequeño pueblo pasó infancia situado remota zona norte suecia llegada supone pequeña revolución pues popularidad convertirá objeto inmediato curiosidad fascinación habitantes pueblo pedirán consejo profesional pequeño coro iglesia ensaya cada jueves vestíbulo parroquia	Romance
lili jovencita 14 años voluptuosa caravana acampa familia biarritz consciente misma mantiene conversación café pianista concierto conoce racha salvaje probando poder hombres descubriendo siempre controla ánimo acciones impaciente ser virgen marcha hermano discoteca aferrándose viejo playboy mismo calor frío ambivalente acerca perder virginidad noche dispuesta siguiente determinada tercera mezcla depresión misoginia playboy termina aventura consumada lili cazar lugar	Drama
nueva york hombre desaparecido dejar rastro klute donald sutherland policía íntimo amigo encuentra pista cartas aquél escribía prostituta llamada bree jane fonda va verla interrogarla surge apasionada relación amorosa mientras klute prosigue investigaciones bajos fondos empiezan aparecer prostitutas asesinadas entonces asalta sospecha bree pueda ser próxima víctima	Misterio
cuatro jóvenes estudiantes dos chicas dos chicos desaparecen exclusivo internado británico dos semanas tarde aparece chicas liz tan traumatizada logra distinguir real imaginario único recuerda librarse excursión encerró compañeros bunker subterráneo junto doctora horwood psicóloga policía intentará descubrir pasó bunker sido amigos	Crimen
mike waters river phoenix scott favor keanu reeves dos jóvenes chaperos ganan vida prostituyéndose calles portland mike extraña enfermedad llamada narcolepsia provoca sueño repentino profundo cualquier parte	Drama
dos amigos prima acaba llegar unidos budapest viven florida diversas aventuras popular película cine independiente años ochenta rodó apenas 18 días equipo sólo once personas tres actores ocho técnicos filmaffinity	Comedia
paul rivers brillante profesor universitario casado mary relación demasiado buena paul diagnosticaron enfermedad mortal si recibe pronto transplante corazón morirá irremediablemente parte christina peck encontrado tranquilidad después pasado auténticamente turbulento marcado drogas alcohol	Drama
unidos infraestructura ordenadores controla tipo comunicaciones transportes energías sufre devastador parón parte grupo terrorista cerebro esconde tras trama cuenta mínimo detalle devastador plan contado john mcclane bruce willis policía vieja escuela conoce dos cosas acerca cómo frustrar amenazas terroristas hombre adecuado tipo trabajos	Acción
hombre llama mismo inicia oleada terror calles nueva york hará detonar serie bombas ciudad menos agente john mcclane acceda jugar juego llamado dice ayuda zeus electricista harlem comienza trepidante carrera averiguar adivinanzas intenciones terrorista	Acción
max brillante matemático punto dar descubrimiento importante vida decodificación sistema numérico rige aparente caos mercado bursátil primero encontrar valor número pi mientras acerca verdad afectado periódicamente unas brutales jaquecas max acosado agresiva firma wall street secta judía pretende descifrar secretos ocultos tras textos sagrados ansían apropiarse inminente hallazgo max	Misterio
nueva zelanda mediados siglo xx amistad dos compañeras colegio adolescentes tan intensa estrecha despierta recelo padres chicas crean mundo imaginario lleno fantasía refugian vivir espaldas resto mundo basada hechos reales	Drama
década 1930 plena gran depresión estadounidense bonnie parker clyde burrows joven pareja bandidos recorren unidos desafiando autoridades atracando bancos historia andanzas dos famosos atracadores bancos unidos años 30 bonnie clyde dos personajes peligrosos tremendamente aficionados apretar gatillo responsables numerosas muertes agentes ley embargo película da visión amable	Crimen
portland oregon 1971 bob hughes carismático líder peculiar cuarteto formado esposa dianne pareja rick nadine roban suma habilidad farmacias hospitales objeto apaciguar insaciable necesidad drogas diversión suerte duran siempre	Drama
virus mortal sido liberado población raccoon city alice milla jovovich supervivientes desastre bioquímico encuentra corazón devastada ciudad sometida experimentos alterado genética ahora posee fuerza destreza sobrehumana habilidades deba utilizar quiera sobrevivir nueva aventura junto supervivientes deberá escapar cada vez peligrosa raccoon city alcanzar meta necesitarán luchar fuerzas umbrella corporation violentas criaturas bioingeniería creadas laboratorios zombies plagan ciudad finalmente enfrentarse colosal mortal creaciones nemesis	Terror
jake motta joven boxeador entrena duramente ayudado hermano joey convertirse número pesos medios pronto consigue ver hecho realidad tan ansiado sueño triunfo éxito convierten vida pesadilla lado matrimonio cada vez marcha peor debido salidas nocturnas mujeres mafia presiona amañe combates tiempo gasta capital dispone volver nuevamente pasar tipo penurias	Drama
joven walter wade mata estudiante negro john shaft detiene violando libertad condicional acusado abandona país embargo después espera dos años shaft acaba echando guante anónimo regreso unidos millonario padre walter paga fianza nuevo walter queda libre desea ver shaft muerto único mismo destino quieren dos corruptos colegas jack roselli jimmy grovitch así traficante drogas dominicano peoples hernández espera vengarse shaft haberle humillado barrio controla	Acción
preparativos elegante boda nueva delhi durará cuatro días reflejan conflictos generaciones partidarias seguir tradiciones defensoras modernidad lalit verma mujer pimmi boda concertada hija lleva casi borde ataque nervios quiebra historias paralelas desarrollan medida van llegando ciudad parientes procedentes mundo novio llega houston texas trabaja ingeniero conocer novia novia parte acepta compromiso regañadientes pues enamorada presentador televisión preparativos boda exigen contratar organizador profesional elegido p.k dubey inteligente joven clase media	Comedia
tano adolescente problemático recluido reformatorio recibe permiso especial 48 horas asistir boda hermano mejor amigo richi disfruta horas firme propósito hacer prohibido centro emborracha droga roba vuelve sentirse libre medida pasan horas tano asiste desmoronamiento puntos referencia barrio familia amistad amor cambiado	Drama
detective privado john shaft recibe visita policía pide información mafioso harlem llamado bumpy después mafioso solicita ayuda detective rescatar hija sido secuestrada banda rival shaft viejo amigo deciden investigar asunto infiltran mundo hampa encontrar chica shaft acaba averiguando gángster utilizando	Acción
permiso carcelario sailor va ver novia lula ambos deciden huir california madre chica opone relación pone contacto mafioso elimine sailor realidad quiere deshacerse joven presenció cómo amante asesinaban marido huida sailor lula va acompañada turbios acontecimientos sórdidos recuerdos	Crimen
dewey finn guitarrista delirios grandeza expulsado banda desesperado encontrar trabajo falta dinero suplanta identidad profesor sustituto dar clase escuela privada pequeños alumnos pre-adolescentes 5o grado intentará enseñarles rock amp roll alto voltaje además alumnos está yuki guitarrista prodigio 9 años puede ayudar dewey ganar competición bandas música paso solucionar problemas económicos	Comedia
vigilia navidad bedford falls ny george bailey planeando suicidarse ángel enviado detenerle intento enseñará george cosas maravillosas juventud cómo salvó vida hermano gracias haber conocido george felices así amigo descubrirá ¡la vida realmente tesoro maravilloso debemos disfrutar	Drama
thriller basado novela stephen king depp escritor atraviesa mal momento sequía creativa une proceso separación esposa tales circunstancias aparece vida extraño personaje acusa haber plagiado relatos	Misterio
gilbert chico pequeño pueblo endora atrapado allí obligaciones familiares tras suicidio padre debe hacerse cargo hermano menor deficiente dos hermanas madre obesa pesa 200 kilos aburrida vida transcurre colmado trabaja familia relación mantiene mujer casada llegada pueblo joven optimista llamada becky cambiará rutina	Romance
primera guerra mundial capitán barco tendencia bebida estirada misionera huyen tropas alemanas ruinosa embarcación ven obligados remontar peligroso río primera vista dos seres antagónicos incompatibles convivencia penalidades afrontar juntos sobrevivir harán cambiar radicalmente relación	Aventura
will joven rebelde inteligencia asombrosa especialmente matemáticas descubrimiento talento parte académicos obligará elegir seguir vida siempre trabajo fácil buenos amigos muchas cervezas alguna aprovechar grandes cualidades intelectuales alguna universidad sólo consejos solitario bohemio profesor ayudará decidirse	Drama
suecia mediados siglo xiv peste negra asola europa tras diez años inútiles combates cruzadas caballero sueco antonius blovk leal escudero regresan tierra santa blovk hombre atormentado lleno dudas camino encuentra muerte reclama entonces propone jugar partida ajedrez esperanza obtener respuestas grandes cuestiones vida muerte existencia dios	Fantasía
regina cinco años empieza nueva vida junto padres destartalada granja kenia llegado huyendo nazismo alemán niña pronto adapta nuevas condiciones vida padres cuesta	Drama
vida craig schwartz llegando final ciclo craig marionetista callejero gran talento impresión vida carece nueva york cambiado gente presta mucha atención lleva diez años casado lotte trabaja tienda animales obsesionada trabajo consigue encontrar trabajo planta 7 5 edificio mertin-flemmer manhattan encuentra pequeña puerta permite acceso pasillo secreto aspira permite acceder cerebro john malkovich	Comedia
john shaft vuelta policía detective negro amado dama búsqueda asesino cliente	Acción
detective john shaft viaja incógnito etiopía luego francia destruir red tráfico personas	Aventura
dos perspectivas diferentes unidos veterano vietnam joven soldado herido guerra 18 años obsesionado proteger tierra libertad atentados 11 septiembre 2001 remueven fantasmas pasado hombre amigos vínculos familiares parte lana joven idealista vivido áfrica europa últimos diez años	Drama
sacha baron cohen peculiar protagonista ali g anda suelto interpreta borat reportero kazajistán orden gobierno periodista va unidos rodar documental pedagógico debe recoger mejores enseñanzas usa país aproveche trabajo tan fácil parece	Comedia
sur unidos plena depresión paul edgecomb vigilante penitenciario cargo milla verde pasillo separa celdas reclusos condenados silla eléctrica esperando ejecución john coffey gigantesco negro acusado asesinar brutalmente dos hermanas nueve años tras personalidad ingenua coffey esconde don sobrenatural prodigioso medida transcurre historia paul edgecomb aprende milagros ocurren incluso lugares insospechados	Fantasía
bowden pareja feliz sam abogado éxito leig diseñadora gráfica hija 15 años danielle acaban trasladarse preciosa casa tranquila ciudad max cady acaba salir cárcel trás pasar 14 años acusado violar apalear adolescente prisión estudiado leyes llegado conclusión responsable directo condena abogado sam bowden ahora va dedicar cada minuto existencia hacerle pagar error candy ejecutará terrible venganza aterrorizando familia bowden convirtiendo vida pesadilla	Crimen
cleo joven cantante espera impaciente resultados examen médico adivina lee cartas revela cáncer puede morir inquietud aumenta tratando ocupar tiempo espera resultados cleo conoce joven soldado punto partir hacer servicio militar argelia confía temor muerte	Drama
banda organizada formada seis individuos contratada dar golpe anteriormente varios miembros conocían usan nombres clave objetivo atracar empresa llevarse diamantes suene alarma policía allí mueren atraco resto reúne lugar convenido	Crimen
1990 2003 timothy treadwell camarero actor ocasional ex-alcohólico pasó catorce veranos conviviendo osos grizzly mismo grabó cámara vídeo estancias alaska obsesiva relación plantígrados unas cien horas werner herzog usó parte material último verano osos atacó timothy novia annie	Documental
guerra fría error informático escuadrón bombarderos sac enviado destruir moscú presidente unidos henry fonda trata hacerlos volver sofisticado sistema seguridad impide abortar ataque así debe convencer unión soviética contraataque	Drama
atlántico norte bordo lujoso trasatlántico poseidón veinte pisos trece cubiertas comienza fiesta nochevieja mientras gigantesca ola treinta metros altura dirige hacia nave gran velocidad intentos desviar barco evitar choque inútiles ola golpea fuerza colosal vuelca pasajeros miembros tripulación caen gran altura van parar restos naufragio sumergen mar tras espectacular dramático vuelco tuberías gas quedan rotas escupen fuego electricidad falla dejando grandes secciones buque sumergidas oscuridad caos	Aventura
basada hechos reales aileen wuornos prostituta ejecutada 2002 florida tras confesarse autora seis asesinatos incluido policía aileen declaró matado defensa propia reacción violentos ataques sufria mientras ejercía oficio borde desesperación suicidio conoce día bar selby wall joven lesbiana sido enviada padres vivir tía curar homosexualidad wuornos víctima trágica infancia llena abusos rápidamente enamora selby encontrando razón vivir incapaz encontrar trabajo digno wuornos sigue ejerciendo prostitución clientes maltrata mata defensa propia comenzando así trágica cadena asesinatos historia asesina historia amor dos inadaptadas	Crimen
johnny guapo mickey rourke conocido nombre debido terrible deformación cara prisión paga robo cómplices dejaron tirado asesinando además mejor amigo policía propone salir cambio nombre criminales johnny resiste propio código moral además blanco inconfundible aspecto cirujano plástico ofrece posibilidad cambiar rostro forma bajo identidad comience nuevo johnny acepta aunque parece haber salido bien cirugía logra borrar recuerdos pasado	Crimen
marnie embustera ladrona compulsiva sirve trabajo secretaria robar mark rutland contrata sólo abandona delictivos hábitos sino además comporta manera absolutamente desquiciada pesar mark cediendo impulso inexplicable decide casarse averiguar razones obsesivo comportamiento terrible accidente lleva marnie situación límite mark obliga enfrentarse terrores cuyas raíces hunden pasado	Crimen
zed eric stoltz ladrón cajas fuertes americano llega parís ayudar eric jean-hughes anglade amigo infancia atracar banco llegar capital francesa taxista ofrece zed esposa noche abrir puerta habitación hotel zed encuentra adorable parisina llamada zoe julie delpy pasión ambos interrumpe bruscamente eric irrumpe habitación echa zoe aún desnuda arrastra zed conozca miembros banda día siguiente irrumpen banco tomando rehenes incluida zoe día trabaja secretaria banco vez dentro tensión va aumento atracadores pierden control situación rehenes cadáveres van aumento policía rodea edificio	Acción
londres navidades entrelazan serie historias divertidas conmovedoras actually manera abreviada decir actually is all around éste precisamente argumento película mires mires encontrarás amor todas partes personajes cada manera primer ministro vieja estrella rock asistenta portuguesa sólo habla idioma relacionados aspectos divertidos tristes ingenuos estúpidos amor	Comedia
historia centra william propietario tienda libros popular barrio londinense notting hill anna scott estrella rutilante firmamento cinematográfico momento actriz entra tienda william embarca cortejo complicado cuenta inestimable ayuda inseparables amigos destaca compañero piso singular spike observa asombro incredulidad cómo bueno william romance mujer inalcanzable cualquier ser humano	Romance
randle mcmurphy jack nicholson violador espíritu libre vive contracorriente recluido hospital psiquiátrico inflexible disciplina centro acentúa contagiosa tendencia desorden acabará desencadenando guerra pacientes personal clínica fría severa enfermera ratched louise fletcher cabeza suerte cada paciente pabellón juego	Drama
finales siglo xix ciudad lodz convertido epicentro industria textil consiguiente necesidad mano obra inmigrante tres jóvenes estudiantes riga polaco católico hijo nobles terratenientes ambicioso judío alemán luterano deciden abrir fábrica ciudad hacer fortuna escrúpulos prejuicios lanzan acumular dinero poder filmaffinity	Drama
sondra pransky scarlett johansson estudiante americana periodismo encuentra gran bretaña visitando amigos estancia londres acude espectáculo magia ilusionista woody allen invita subir escenario hacerla desaparecer mientras espera mago ponga práctica truco recibe visita fantasma prestigioso periodista muerto ian mcshane venido allá servirle bandeja exclusiva año espíritu afirma peter lyman hugh jackman rico atractivo hijo conocido aristócrata británico realidad famoso asesino serie conocido asesino tarot	Comedia
ashok lleva casado 15 años rahda lleva peso negocio familiar convertido alma casa viven madre hermano marido aparente armonía entrada clan sita joven esposa cuñado revolucionará entorno rahda primera obra conocida trilogía mehta siguirían tierra 1998 agua 2005 filmaffinity	Drama
coronel científico movidos distintos intereses investigan misterioso hallazgo unas excavaciones extraño artefacto llaman puerta estrellas acompañados equipo reconocimiento atraviesan puerta transportados lejano planeta	Acción
mujer fabricante armas secuestrada hombre busca venganza muerte hija tiroteo escuela empieza joe wesley snipes padre desesperado tras asesinato hijo arma largo alcanze busca venganza rifle mismas condiciones secuestrando liberty wallace linda fiorentino mujer fabricante arma homicida victor wallace oliver platt mujer atada trampa explosiva francotirador azotea teléfono contacto unas normas seguir desenlace imprevisible situación extrema	Suspense
aristócrata sido abandonada amante ejecutivo acaba ser despedido tras ser sustituido rival deciden suicidarse arrojándose río támesis pareja encontrará plan mejor intercambiarse respectivas venganzas	Comedia
historia conflictos juegos poder secretos familia rica mississippi	Película de TV
según revista rolling stone magnífica pieza entretenimiento captura vitalidad locura rock años sesenta	Comedia
tras secuestrar madre alquiler dos fríos profesionales crimen ven envueltos espiral creciente confusión violencia	Acción
basada famoso videojuego mismo nombre agente 47 olyphant contratado misteriosa organización conocida agencia matar dinero cazador convertirá presa tras cambio régimen político interpol ejército ruso perseguirá asesino toda europa mientras él intenta averiguar quién tendió trampa qué	Acción
tony wendice maquina plan deshacerse margot esposa infiel casualidad hará finalmente acusen asesinato inestimable ayuda inspector policía ayudará resolver misterioso crimen	Crimen
ed wood joven director cine visionario ninguna formación académica aficionado vestirse mujer pocas oportunidades hacer películas gran estudio embargo ceja empeño convertirse director famoso tras reunir curioso grupo personajes realiza películas bajo presupuesto excéntricas cuidadas técnicamente	Comedia
años 70 ciudad sur alemania vive micaela muchacha criado familia profundamente religiosa padre cariñoso débil madre fría distante pesar llevar años librando dura batalla epilepsia micaela desea fervientemente salir casa ir universidad vez allí saborea libertad primera vez incipiente amor stefan amistad hanna hacen rompa escudo fe familia bajo siempre segura protegida basada mismo personaje inspiró historia exorcismo emily rose filmaffinity	Drama
vegas 1973 sam ace rothstein profesional apuestas eficaz director importante casino pertenece grupo mafiosos misión controlar funcionamiento negocio garantizar corriente dinero va parar manos jefes siga fluyendo vegas lugar ideal millonarios políticos lugar paso tahúres prestamistas traficantes drogas matones día violento nicky santoro jefes encargado cuide sam llega vegas intención quedarse	Crimen
tras pasar años cárcel robo mano armada jake blues puesto libertad buen comportamiento sale prisión vestido misma forma entró traje sombrero negro gafas oscuras puerta espera hermano elwood vestido idéntica manera ahora único hogar conocieron peligro orfelinato santa elena necesita gran cantidad dinero hermanos ponen manos obra	Música
época magia aventuras leyenda heroica sobrenatural relata diabólica venganza obispo aquila consecuencia traición jura impedir amor navarre isabel apoderándose fuerzas mal lanza pareja terrible hechizo convertirá halcón día acechante lobo gris noche eternamente unidos separados encontrarán aliado persona philippe ayudará conjurar maldición obispo	Aventura
nueva zelanda familia descendiente guerreros mahoríes vive igual suburbios gran ciudad situación marginalidad respecto personas raza blanca vida familiar clan presidida problemas alcoholismo delincuencia escasos medios económicos	Drama
conocieron 1912 jules oskar werner jim henri serre convirtieron dos inseparables amigos día enamoran misma mujer catherine jeanne moreau finalmente casa obra capital cine francés sesenta hermoso canto amor pasión	Drama
godard maoismo estrenada año mayo 68 chinoise relata inquietudes cambiar mundo grupo estudiantes franceses empapados pensamiento mao tse tung parís verano 1967 pocos intentaban aplicar principios rompieron burguesía urss partidos comunistas occidentales nombre mao tse tung empapados pensamiento mao literatura comunista grupo estudiantes franceses empieza preguntar posición mundo posibilidades cambiarlo aunque signifique considerar terrorismo posible vía	Comedia
wallace inseparable perro gromit disfrutan día picnic sobreponerse imprevistos contratiempos	Animación
nueva aventura wallace regala modernos pantalones gromit acabarán saliendo caros esperaba después conocer huesped hospedarán casa aparentemente inocente pingüino	Animación
familia martino siempre pasión motores corriendo venas mario cabeza familia ve forzado despejar camino joven talentosa giulia hija unirá hermano mayor loris ex-piloto fiable ahora conserva agudísimo trayectorias motores juntos deberán regresar carrera mientras intentan escapar propios demonios aprenden significa duro puede llegar ser ser familia	Familia
acerca concurso anual verduras gigantes desata vegetalmanía pueblo wallace gromit dos amigos haciendo oro invento sistema anti-pesto forma humanitaria controlar conejos intentan invadir preciados huertos pronto viene abajo enorme misteriosa voraz bestia empieza aterrorizar vecindario atacando huertos noche organizadora concurso lady tottington absolutamente desesperada encarga anti-pesto capturen terrible criatura salven concurso victor quartermaine engreído pretendiente lady tottington acecho decidido matar bestia tiro convertirse héroe local conseguir casarse rica heredera concurso juego lady tottington remedio dejar victor vaya detrás voraz criatura verdaderas intenciones cazador pueden tener graves consecuencias	Aventura
nueva entrega saga terminator transcurre post-apocalíptico 2018 tras día juicio final john connor hombre destinado liderar resistencia humanos skynet ejército terminators futuro connor enseñaron creer ve alterado parte aparición marcus wright extraño cuyo último recuerdo haber corredor muerte afirma haber kyle reese padre john connor debe decidir si marcus sido enviado futuro rescatado pasado carrera contrareloj mientras resistencia prepara ataque final corazón centro operaciones skynet	Acción
alex owens joven huérfana sueña llegar ser bailarina poder vivir además pagar clases baile día trabaja soldadora noche bailando club nocturno	Drama
elliot asesor informático lleno buenas intenciones auténtico desastre hora hacer amigos cae perdidamente enamorado alison compañera trabajo siquiera sabe existe desesperado conquistarla vende alma diablo cambio siete deseos	Fantasía
jean-claude delsart agente judicial 50 años resignado hace tiempo vida alicientes día decide aprender bailar tango academia situada frente despacho	Romance
pequeño poblado costa nueva zelanda aborígenes tribu whangara creen proceden único ancestro cuya existencia remonta mil años atrás nombre paikea escapó muerte tras volcar canoa montando lomos ballena según tradición jefe whangara whale rider paikea ser primogénito varón pai niña once años cree destinada ser máxima autoridad tribu ello aunque adora abuelo koro enfrentará mil años tradición	Drama
joven secretaria tras cometer robo marcha ciudad conduce horas parando descansar pequeño motel carretera regentado joven llamado norman parece normal tranquilo apartado motel casa lado viven norman madre mientras ducha joven asesinada salvajemente cuchilladas	Terror
historia grupo sexys colegialas agentes secretos lucy diamond jordana brewster atractiva jefa grupo criminal vuelto unidos grupo espías formado chicas instituto siguen pista agente importante bella amy bradshaw sara foster desaparece misteriosamente tras enfrentarse cara cara delincuente d.e.b.s comienza buscar escondite lucy sospechar quizá amy quiera ser rescatada	Acción
