sinopsis	genero
vigili navid bedford falls ny georg bailey plan suicid angel envi deten intent enseñ georg cos maravill juventud com salv vid herman graci hab conoc georg felic asi amig descubr ¡la vid realment tesor maravill deb disfrut	Drama
thrill bas novel steph king depp escritor atravies mal moment sequ creativ une proces separ espos tal circunst aparec vid extrañ personaj acus hab plagi relat	Misterio
gilbert chic pequeñ puebl endor atrap alli oblig familiar tras suicidi padr deb hac carg herman menor deficient dos herman madr obes pes 200 kil aburr vid transcurr colm trabaj famili relacion mantien muj cas lleg puebl jov optim llam becky cambi rutin	Romance
primer guerr mundial capitan barc tendenci beb estir misioner huy trop aleman ruinos embarc ven oblig remont peligr rio primer vist dos ser antagon incompat convivent penal afront junt sobreviv haran cambi radical relacion	Aventura
will jov rebeld inteligent asombr especial matemat descubr talent part academ oblig eleg segu vid siempr trabaj facil buen amig much cervez algun aprovech grand cualidad intelectual algun univers sol consej solitari bohemi profesor ayud decid	Drama
sueci medi sigl xiv pest negr asol europ tras diez años inutil combat cruz caballer suec antonius blovk leal escuder regres tierr sant blovk hombr atorment llen dud camin encuentr muert reclam entonc propon jug part ajedrez esper obten respuest grand cuestion vid muert existent dios	Fantasía
regin cinc años empiez nuev vid junt padr destartal granj keni lleg huyend nazism aleman niñ pront adapt nuev condicion vid padr cuest	Drama
vid craig schwartz lleg final cicl craig marionet callejer gran talent impresion vid carec nuev york cambi gent prest much atencion llev diez años cas lott trabaj tiend animal obsesion trabaj consig encontr trabaj plant 7 5 edifici mertin-flemm manhatt encuentr pequeñ puert permit acces pasill secret aspir permit acced cerebr john malkovich	Comedia
john shaft vuelt polic detectiv negr amad dam busqued asesin client	Acción
detectiv john shaft viaj incognit etiop lueg franci destru red trafic person	Aventura
dos perspect diferent unid veteran vietnam jov sold her guerr 18 años obsesion proteg tierr libert atent 11 septiembr 2001 remuev fantasm pas hombr amig vincul familiar part lan jov ideal viv afric europ ultim diez años	Drama
sach baron coh peculi protagon ali g anda suelt interpret borat reporter kazajistan orden gobiern period va unid rod documental pedagog deb recog mejor enseñ usa pais aprovech trabaj tan facil parec	Comedia
sur unid plen depresion paul edgecomb vigil penitenciari carg mill verd pasill sep celd reclus conden sill electr esper ejecu john coffey gigantesc negr acus asesin brutal dos herman nuev años tras personal ingenu coffey escond don sobrenatural prodigi med transcurr histori paul edgecomb aprend milagr ocurr inclus lugar insospech	Fantasía
bowd parej feliz sam abog exit leig diseñ grafic hij 15 años daniell acab traslad precios cas tranquil ciud max cady acab sal carcel tras pas 14 años acus viol apal adolescent prision estudi ley lleg conclusion respons direct conden abog sam bowd ahor va dedic cad minut existent hac pag error candy ejecut terribl venganz aterroriz famili bowd convirt vid pesadill	Crimen
cle jov cantant esper impacient result exam medic adivin lee cart revel canc pued mor inquietud aument trat ocup tiemp esper result cle conoc jov sold punt part hac servici milit argeli conf temor muert	Drama
band organiz form seis individu contrat dar golp anterior vari miembr conoc usan nombr clav objet atrac empres llev diamant suen alarm polic alli muer atrac rest reun lug conven	Crimen
1990 2003 timothy treadwell camarer actor ocasional ex-alcohol pas catorc veran conviv osos grizzly mism grab cam vide estanci alask obses relacion plantigr unas cien hor wern herzog uso part material ultim veran osos atac timothy novi anni	Documental
guerr fri error informat escuadron bombarder sac envi destru moscu president unid henry fond trat hac volv sofistic sistem segur impid abort ataqu asi deb convenc union soviet contraataqu	Drama
atlant nort bord lujos trasatlant poseidon veint pis trec cubiert comienz fiest nocheviej mientr gigantesc ola treint metr altur dirig haci nav gran veloc intent desvi barc evit choqu inutil ola golpe fuerz colosal vuelc pasajer miembr tripul caen gran altur van par rest naufragi sumerg mar tras espectacul dramat vuelc tub gas qued rot escup fueg electr fall dej grand seccion buqu sumerg oscur caos	Aventura
bas hech real ail wuorn prostitut ejecut 2002 flor tras confes autor seis asesinat inclu polic ail declar mat defens propi reaccion violent ataqu sufri mientr ejerc ofici bord desesper suicidi conoc dia bar selby wall jov lesbian sid envi padr viv tia cur homosexual wuorn victim tragic infanci llen abus rapid enamor selby encontr razon viv incapaz encontr trabaj dign wuorn sig ejerc prostitu client maltrat mat defens propi comenz asi tragic caden asesinat histori asesin histori amor dos inadapt	Crimen
johnny guap mickey rourk conoc nombr deb terribl deform car prision pag rob complic dej tir asesin ademas mejor amig polic propon sal cambi nombr criminal johnny res propi codig moral ademas blanc inconfund aspect cirujan plastic ofrec posibil cambi rostr form baj ident comienc nuev johnny acept aunqu parec hab sal bien cirug logr borr recuerd pas	Crimen
marni embuster ladron compuls sirv trabaj secretari rob mark rutland contrat sol abandon delict habit sin ademas comport maner absolut desquici pes mark ced impuls inexplic decid cas averigu razon obses comport terribl accident llev marni situacion limit mark oblig enfrent terror cuy raic hund pas	Crimen
zed eric stoltz ladron caj fuert american lleg par ayud eric jean-hugh anglad amig infanci atrac banc lleg capital frances taxist ofrec zed espos noch abrir puert habit hotel zed encuentr ador parisin llam zoe juli delpy pasion ambos interrump brusc eric irrump habit echa zoe aun desnud arrastr zed conozc miembr band dia siguient irrump banc tom rehen inclu zoe dia trabaj secretari banc vez dentr tension va aument atrac pierd control situacion rehen cadaver van aument polic rode edifici	Acción
londr navidad entrelaz seri histori divert conmovedor actually maner abrevi dec actually is all around este precis argument pelicul mir mir encontr amor tod part personaj cad maner prim ministr viej estrell rock asistent portugues sol habl idiom relacion aspect divert trist ingenu estup amor	Comedia
histori centr william propietari tiend libr popul barri londinens notting hill anna scott estrell rutil firmament cinematograf moment actriz entra tiend william embarc cortej complic cuent inestim ayud insepar amig destac compañer pis singul spik observ asombr incredul com buen william romanc muj inalcanz cualqui ser human	Romance
randl mcmurphy jack nicholson violador espiritu libr viv contracorrient reclu hospital psiquiatr inflex disciplin centr acentu contagi tendenci desord acab desencaden guerr pacient personal clinic fri sever enfermer ratch louis fletch cabez suert cad pacient pabellon jueg	Drama
final sigl xix ciud lodz convert epicentr industri textil consiguient neces man obra inmigr tres joven estudi rig polac catol hij nobl terratenient ambici judi aleman luteran decid abrir fabric ciud hac fortun escrupul prejuici lanz acumul diner pod filmaffinity	Drama
sondr pransky scarlett johansson estudi american period encuentr gran bretañ visit amig estanci londr acud espectacul magi ilusion woody allen invit sub escenari hac desaparec mientr esper mag pong practic truc recib visit fantasm prestigi period muert ian mcshan ven alla serv bandej exclus año espiritu afirm pet lyman hugh jackm ric atract hij conoc aristocrat britan realid famos asesin seri conoc asesin tarot	Comedia
ashok llev cas 15 años rahd llev pes negoci famili convert alma cas viv madr herman mar aparent armon entrad clan sit jov espos cuñ revolucion entorn rahd primer obra conoc trilog meht sigu tierr 1998 agu 2005 filmaffinity	Drama
coronel cientif mov distint interes investig misteri hallazg unas excav extrañ artefact llam puert estrell acompañ equip reconoc atravies puert transport lejan planet	Acción
muj fabric armas secuestr hombr busc venganz muert hij tirote escuel empiez joe wesley snip padr desesper tras asesinat hij arma larg alcanz busc venganz rifl mism condicion secuestr liberty wallac lind fiorentin muj fabric arma homic victor wallac oliv platt muj atad tramp explos francotir azote telefon contact unas norm segu desenlac imprevis situacion extrem	Suspense
aristocrat sid abandon amant ejecut acab ser desped tras ser sustitu rival decid suicid arroj rio tamesis parej encontr plan mejor intercambi respect venganz	Comedia
histori conflict jueg pod secret famili ric mississippi	Película de TV
segun revist rolling ston magnif piez entreten captur vital locur rock años sesent	Comedia
tras secuestr madr alquil dos fri profesional crim ven envuelt espiral crecient confusion violenci	Acción
bas famos videojueg mism nombr agent 47 olyphant contrat misteri organización conoc agenci mat diner cazador convertirá pres tras cambi régim polít interpol ejércit rus perseguirá asesin tod europ mientr él intent averigu quién tendió tramp qué	Acción
tony wendic maquin plan deshac margot espos infiel casual har final acus asesinat inestim ayud inspector polic ayud resolv misteri crim	Crimen
ed wood jov director cin visionari ningun formacion academ aficion vest muj poc oportun hac pelicul gran estudi embarg cej empeñ convert director famos tras reun curios grup personaj realiz pelicul baj presupuest excentr cuid tecnic	Comedia
años 70 ciud sur alemani viv micael muchach cri famili profund religi padr cariñ debil madr fri distant pes llev años libr dur batall epilepsi micael dese fervient sal cas ir univers vez alli sabore libert primer vez incipient amor stef amist hann hac romp escud fe famili baj siempr segur proteg bas mism personaj inspir histori exorc emily ros filmaffinity	Drama
veg 1973 sam ace rothstein profesional apuest eficaz director import casin pertenec grup mafios mision control funcion negoci garantiz corrient diner va par man jef sig flu veg lug ideal millonari polit lug pas tahur prestam trafic drog maton dia violent nicky santor jef encarg cuid sam lleg veg intencion qued	Crimen
tras pas años carcel rob man armad jak blu puest libert buen comport sal prision vest mism form entro traj sombrer negr gaf oscur puert esper herman elwood vest ident maner ahor unic hog conoc peligr orfelinat sant elen necesit gran cantid diner herman pon man obra	Música
epoc magi aventur leyend heroic sobrenatural relat diabol venganz obisp aquil consecuent traicion jur imped amor navarr isabel apoder fuerz mal lanz parej terribl hechiz convert halcon dia acech lob gris noch etern unid separ encontr ali person philipp ayud conjur maldicion obisp	Aventura
nuev zeland famili descendient guerrer mahor viv igual suburbi gran ciud situacion marginal respect person raz blanc vid famili clan presid problem alcohol delincuent escas medi econom	Drama
conoc 1912 jul oskar wern jim henri serr convirt dos insepar amig dia enamor mism muj catherin jeann moreau final cas obra capital cin frances sesent hermos cant amor pasion	Drama
godard maoism estren año may 68 chinois relat inquietud cambi mund grup estudi frances empap pensamient mao tse tung par veran 1967 poc intent aplic principi romp burgues urss part comun occidental nombr mao tse tung empap pensamient mao literatur comun grup estudi frances empiez pregunt posicion mund posibil cambi aunqu signifiqu consider terror posibl via	Comedia
wallac insepar perr gromit disfrut dia picnic sobrepon imprevist contratiemp	Animación
nuev aventur wallac regal mod pantalon gromit acab sal car esper despues conoc huesp hosped cas aparent inocent pingüin	Animación
famili martin siempr pasion motor corr ven mari cabez famili ve forz despej camin jov talent giuli hij unir herman mayor loris ex-pilot fiabl ahor conserv agudisim trayectori motor junt deb regres carrer mientr intent escap propi demoni aprend signif dur pued lleg ser ser famili	Familia
acerc concurs anual verdur gigant desat vegetalman puebl wallac gromit dos amig hac oro invent sistem anti-pest form humanitari control conej intent invad preci huert pront vien abaj enorm misteri voraz besti empiez aterroriz vecindari atac huert noch organiz concurs lady tottington absolut desesper encarg anti-pest captur terribl criatur salv concurs victor quartermain engreid pretendient lady tottington acech decid mat besti tir convert hero local consegu cas ric hereder concurs jueg lady tottington remedi dej victor vay detras voraz criatur verdader intencion cazador pued ten grav consecuent	Aventura
nuev entreg sag terminator transcurr post-apocalipt 2018 tras dia juici final john connor hombr destin lider resistent human skynet ejercit terminators futur connor enseñ cre ve alter part aparicion marcus wright extrañ cuy ultim recuerd hab corredor muert afirm hab kyle rees padr john connor deb decid si marcus sid envi futur rescat pas carrer contrareloj mientr resistent prep ataqu final corazon centr oper skynet	Acción
alex owens jov huerfan sueñ lleg ser bailarin pod viv ademas pag clas bail dia trabaj soldador noch bail club nocturn	Drama
elliot asesor informat llen buen intencion autent desastr hor hac amig cae perdid enamor alison compañer trabaj siqu sab exist desesper conquist vend alma diabl cambi siet dese	Fantasía
jean-claud delsart agent judicial 50 años resign hac tiemp vid alicient dia decid aprend bail tang academi situ frent despach	Romance
pequeñ pobl cost nuev zeland aborigen tribu whang cre proced unic ancestr cuy existent remont mil años atras nombr paike escap muert tras volc cano mont lom ballen segun tradicion jef whang whal rid paike ser primogenit varon pai niñ once años cre destin ser maxim autor tribu ello aunqu ador abuel kor enfrent mil años tradicion	Drama
jov secretari tras comet rob march ciud conduc hor par descans pequeñ motel carreter regent jov llam norm parec normal tranquil apart motel cas lad viv norm madr mientr duch jov asesin salvaj cuchill	Terror
histori grup sexys colegial agent secret lucy diamond jordan brewst atract jef grup criminal vuelt unid grup espi form chic institut sig pist agent import bell amy bradshaw sar fost desaparec misteri tras enfrent car car delincuent d.e.b.s comienz busc escondit lucy sospech quiz amy quier ser rescat	Acción
franki machin malhechor adict jueg heroin interpret soberbi frank sinatr tras pas buen tempor carcel regres cas chicag junt muj eleanor park firm proposit dej atras pas criminal rehabilit adiccion result facil esper viej indes amistad trat medi regres antigu habit	Drama
amar vier jov sacerdot recien sal seminari conviert asistent padr benit parroc pequeñ puebl eclesiast precis model segu puest mantien relacion muj dud hac trat narcotraf consegu diner iglesi padr amar intent huir comport superior pon prueb carrer sacerdot tras conoc ameli muchach hermos ciud	Drama
londr 1929 frank webb detectiv scotland yard ocup parec interes trabaj alic whit novi sint ignor alic acept sal eleg artist educ maner invit visit lujos apartament	Drama
ted strohehmann viv angusti 14 años vid razon desgraci famos mary jens chic des fin consig ten cit fiest graduacion desgraci accident cremaller pantalon arruin plan ahor parec oportun	Romance
tranquil local sureñ mississippi dos joven borrach viol salvaj niñ negr diez años mayor blanc ciud muestr horroriz tan atroz crim carl lee padr niñ armad rifl asalt decid tom justici man mat violador hij mientr tension va crec reaparec call cruc ardiend ku klux klan jak briganc jov abog blanc har posibl salv vid carl lee proteg	Crimen
vid transexual oper felicity huffm experiment gir insolit averigu hombr hij adolescent dedic vag call nuev york	Drama
grac amig judith sal dar pase caball sufr terribl accident ser atropell trail judith caball muer mientr grac pilgrim result gravement her intent desesper recuper pilgrim accident convert caball salvaj ani madr grac decid ir montan ver tom book vaquer pose facult especial habl cur caball	Aventura
japon sigl xii kiot baj puert derru templ rashomon guarec torrencial lluvi leñador sacerdot budist peregrin tres discut juici band acus hab dad muert señor feudal viol espos detall crim narr punt vist band muj señor feudal ayud leñador unic testig hech	Crimen
biograf jean-michel basquiat pintor vanguard pas ser jov desconoc pint graffitis brooklyn convert controvert famos pintur contemporane mundial comienz años ochent descubiert andy warhol exposicion convirtireron acontec escen artist neoyorquin epoc cuadr adquir import muse coleccion priv mientr enfrent espectacul fulgur fam sumerg mund drog heroin artist mur sobredosis 27 años	Drama
